id,own,competing1,competing3,borrowertype,accepted,default,profit
62412,.0482,.4724063,.17428242,2,1,0,482
62413,.147,1,.062079344,3,0,0,
62414,.1785,.98540002,.77987999,3,1,0,1785
62415,.062399998,,,1,1,0,624
62416,.0352,.46818569,.021479521,2,1,0,352
62417,.039900001,.56399965,.14050941,1,1,0,399
62418,.031500001,.02,.00023601009,1,0,0,
62419,.0405,.53609997,.28318429,1,1,0,405
62420,.2098,.93825042,.12137455,3,0,0,
62421,,,.40515909,2,0,1,
62422,.040399998,.05763898,.18250163,1,0,0,
62423,.042599998,.57383847,.0082430439,1,0,0,
62424,.1446,.89988863,.12205772,2,0,0,
62425,.25299999,,.14423476,1,0,0,
62426,.084600002,.56120002,.015167005,3,0,0,
62427,.031300001,.02,.000084368228,3,0,0,
62428,.044399999,,.30842558,3,1,0,444
62429,.1145,.67159998,.046358738,3,0,0,
62430,.043900002,.055611368,.035811722,3,0,0,
62431,.21520001,,.57812321,3,1,0,2152
62432,.27289999,,.18557231,1,0,0,
62433,.043699998,,.035222035,3,0,0,
62434,.0436,.6261,.28283343,3,1,0,436
62435,.1204,.68632507,.46794674,1,1,0,1204
62436,.1586,.71613193,.066267617,3,0,0,
62437,.29769999,,.33781004,3,1,0,2977
62438,.059900001,.55927861,,2,1,0,599
62439,.2255,,.16622099,3,0,1,
62440,.1176,,.3652356,2,1,0,1176
62441,.189,1,.22343062,3,1,0,1890
62442,.2422,1,,1,1,0,2422
62443,,,.20949884,2,0,0,
62444,.091399997,,.65725833,3,1,0,914
62445,.031300001,.0108,.13306426,3,0,0,
62446,.1204,1,.22134599,3,1,0,1204
62447,.303,,.1444872,3,0,1,
62448,.046300001,.59890556,.5656116,3,1,0,463
62449,.033599999,.35069099,.049463321,1,1,0,336
62450,.059,.56599998,.016764777,3,0,0,
62451,.035599999,.39656082,.36542097,1,1,0,356
62452,.034699999,.41994932,.10217654,2,1,0,347
62453,.1114,.9356029,.1964148,3,1,0,1114
62454,.067500003,.62844956,.43394983,2,1,1,-10000
62455,.041200001,.034254447,.22469468,2,1,0,412
62456,.0557,.88239998,.7512145,1,1,0,557
62457,.2123,.96730447,.23682301,1,1,1,-10000
62458,.038899999,1,.026139522,3,0,0,
62459,.034600001,.38391516,.00082990713,1,0,0,
62460,.037599999,.027442548,.0083909985,3,0,0,
62461,.065099999,.69809997,.11410152,3,1,0,651
62462,.095799997,.89039999,.08893881,1,0,0,
62463,.31310001,1,,1,1,0,3131
62464,.039299998,.049239673,.0023819951,2,0,0,
62465,.031399999,.34577665,.20056011,1,1,0,314
62466,.1716,1,.17804778,1,1,1,-10000
62467,.044599999,.040431987,.16233252,3,0,0,
62468,.075599998,1,.57259494,1,1,0,756
62469,.35389999,,.175271,1,0,0,
62470,.050900001,.4724063,.019617612,2,0,0,
62471,.25310001,.78780001,,1,1,0,2531
62472,,,,2,0,0,
62473,.1258,.76200002,.43591061,2,1,1,-10000
62474,.19840001,,.16551255,3,0,1,
62475,.1592,,.60194969,2,1,0,1592
62476,.045699999,,.024029411,2,0,0,
62477,.1972,.97857511,,1,1,0,1972
62478,.085699998,.60508966,.058226116,1,0,0,
62479,,,,1,0,0,
62480,.0524,.39109999,.25836068,1,1,0,524
62481,.1609,,,1,1,0,1609
62482,.052999999,.4931877,.25836068,2,1,0,530
62483,.043499999,.66399997,.015145814,3,0,0,
62484,.0977,.64689553,.016370567,3,0,0,
62485,.0405,.45512614,.39434257,2,1,0,405
62486,.1301,,,2,1,0,1301
62487,.148,.90509999,.080532767,3,0,0,
62488,.085500002,.65868545,.55654299,3,1,0,855
62489,.088699996,,,1,1,0,886.99994
62490,.0656,.62651885,.021464422,2,0,0,
62491,.20829999,.96915865,,1,1,1,-10000
62492,.1803,1,.97462124,2,1,0,1803
62493,.0392,.46805945,.38320646,2,1,0,392
62494,.0381,.43989709,.17148307,1,1,0,381
62495,.18709999,,.72592473,2,1,0,1870.9999
62496,.054900002,.56118226,.31802535,2,1,0,549
62497,.29589999,,.19367222,2,0,1,
62498,.0634,.53626311,.98413432,3,1,0,634
62499,.20469999,,.12571765,3,0,0,
62500,.3373,,,1,1,0,3373
62501,.27329999,1,.33757985,1,1,0,2733
62502,.20829999,,,2,1,0,2083
62503,.039099999,.022239273,.17290273,1,0,0,
62504,,1,.5762555,1,0,1,
62505,.1736,.8955,.09115535,1,0,0,
62506,.040199999,.64429998,.34233031,2,1,0,402
62507,,,.16622099,3,0,0,
62508,.1947,.7885083,.11767477,2,0,0,
62509,.1911,,.17093639,2,0,0,
62510,.25670001,,.048311628,3,0,0,
62511,.3109,.96961129,,3,1,0,3109
62512,.24699999,,,1,1,1,-10000
62513,.2076,1,.97462124,3,1,0,2076
62514,.1275,.89988863,.13694356,1,1,0,1275
62515,.0447,.039821759,.22664863,3,0,0,
62516,.15350001,,,2,1,0,1535
62517,.085000001,.67930055,.040621515,1,0,0,
62518,.2723,1,.16622099,2,0,1,
62519,.037599999,.021070527,.29088986,2,1,0,376
62520,.043000001,.035988268,.015983459,2,0,0,
62521,.031399999,.02,.036553361,2,1,0,314
62522,.1846,.7885083,,3,1,0,1846
62523,.0491,.54680002,.038412362,3,0,0,
62524,.3125,.95842922,.71437728,2,1,0,3125
62525,.1207,.8563,1,2,1,0,1207
62526,.1969,1,,2,1,0,1969
62527,.045600001,.48083761,.39786339,3,1,0,456
62528,.061999999,.56590003,.89496714,2,1,0,620
62529,.038600001,.016511647,.11277901,3,0,0,
62530,.048900001,1,.24662645,1,1,0,489
62531,,1,,3,0,0,
62532,.0559,.53826594,.029605666,3,0,0,
62533,.040399998,.038024902,.0028247884,1,0,0,
62534,.032499999,.1619,.010335116,1,0,0,
62535,.031199999,.02,.00039796976,3,0,0,
62536,,1,.339165,2,0,0,
62537,.061099999,1,.66731,2,1,0,611
62538,.037,.40700001,.012727731,2,0,0,
62539,.36829999,,.092131495,1,0,0,
62540,.0491,.55175066,.0053742938,3,0,0,
62541,.0425,.59329998,.5529201,2,1,0,425
62542,.29350001,,,1,1,0,2935
62543,.038699999,.047497157,.21298231,3,1,0,387
62544,.1015,.68400002,,1,1,1,-10000
62545,.2387,,.15784791,1,0,0,
62546,.036400001,.15350001,.14098378,2,1,0,364
62547,.1973,1,.13201354,3,0,0,
62548,.077699997,.6204077,,1,1,0,776.99994
62549,.038899999,.035894152,.029246595,1,0,0,
62550,.153,.73993874,.41151044,3,1,0,1530
62551,.087399997,,.46325931,2,1,0,873.99994
62552,.0372,.42749479,.16487199,1,1,0,372
62553,.24600001,.98334515,.21613523,2,0,0,
62554,,1,.25369465,1,0,0,
62555,.031399999,.34741238,.000054923807,3,0,0,
62556,.2499,1,,1,1,0,2499
62557,.048599999,.061379854,.018586272,1,0,0,
62558,.094300002,.76422441,,2,1,0,943
62559,.060800001,.48050001,.99100006,3,1,1,-10000
62560,,,.92042935,3,0,0,
62561,.2359,,.11259604,2,0,0,
62562,.075099997,,,3,1,0,751
62563,.37329999,1,.20728959,3,0,0,
62564,.048500001,.56117487,.78044295,1,1,0,485
62565,.043299999,,.018420899,3,0,0,
62566,.089299999,.72495794,.066978954,2,0,0,
62567,.055399999,.73680001,.19440831,2,1,0,554
62568,.047499999,.055665545,.21238121,1,0,0,
62569,.17200001,.93040001,,1,1,0,1720
62570,.1462,.89802587,.05844336,1,0,0,
62571,.052999999,.55440003,.37217993,2,1,0,530
62572,.066100001,,.018490961,1,0,0,
62573,.093099996,.72889137,.75805998,1,1,0,930.99994
62574,.070900001,.04200938,.24396589,1,0,0,
62575,.23710001,.98199058,1,2,1,1,-10000
62576,.12809999,.95109999,.097244941,2,0,0,
62577,,1,1,1,0,1,
62578,,1,.20685445,1,0,0,
62579,.043400001,.028077561,.030125119,2,1,0,434
62580,.042599998,.45953372,.45994264,1,1,0,425.99997
62581,.17110001,,.98374242,2,1,0,1711
62582,.044100001,.47604176,.024926437,2,1,0,441
62583,.178,1,,3,1,1,-10000
62584,.039799999,.31400001,.3523885,3,1,0,398
62585,.1181,.8344,.045560826,1,0,0,
62586,.2445,,,2,1,1,-10000
62587,,1,.24124433,3,0,0,
62588,.1714,,.90522718,3,1,0,1714
62589,.031599998,.02,.00016512892,3,0,0,
62590,.0964,.026947722,.095665611,3,0,1,
62591,.072800003,.82590002,.04064684,1,0,0,
62592,.031500001,.0044,.036823347,2,0,0,
62593,.047699999,.054867778,.034754548,2,1,0,477
62594,.039700001,.2692,.20025584,2,1,0,397
62595,.096100003,.90508187,.086012304,3,0,0,
62596,.2128,,.13199231,3,0,0,
62597,.045400001,.45953372,.041216046,2,1,0,454
62598,.32609999,.97814155,,2,1,0,3261
62599,.2227,1,.23712699,2,1,1,-10000
62600,.053800002,.53549999,.48695251,2,1,0,538
62601,.044500001,.45532635,.029696452,2,1,0,445
62602,.097400002,.66979998,.11732917,3,0,0,
62603,.089299999,.96170002,,1,1,0,893
62604,.038800001,.23109999,.38320646,1,1,0,388
62605,,.9508,.17610201,3,0,0,
62606,.1664,,.020862773,3,0,0,
62607,.27540001,,,3,1,0,2754.0002
62608,.1024,.72641528,.076939218,2,0,0,
62609,,1,.12142341,1,0,0,
62610,.031300001,.34577665,.091706343,3,1,0,313
62611,.1567,,,3,1,0,1567
62612,,,,3,0,0,
62613,.1016,.67150176,.52656722,1,1,0,1016
62614,.071999997,.57193482,,3,1,0,719.99994
62615,.089699998,.7812897,.10319736,1,1,0,897
62616,.0616,.53140002,.33062702,2,1,0,616
62617,.066,.4931877,.050667081,3,0,0,
62618,.031599998,.078100003,.15919521,3,1,0,316
62619,.069200002,.60508966,.62469167,2,1,0,692
62620,.0319,.39470604,.013199856,2,1,0,319
62621,.095700003,.65868545,.30178049,1,1,0,957.00006
62622,.038600001,.45327559,.012727731,1,0,0,
62623,.046599999,.7568,.016854163,2,0,0,
62624,.27599999,1,.45412105,1,1,0,2760
62625,.069300003,.7457,.93079972,1,1,1,-10000
62626,.19939999,.72329998,.054993104,3,0,0,
62627,.12800001,,.056262664,2,0,1,
62628,.1973,.96454108,.97462124,1,1,0,1973
62629,,1,,2,0,0,
62630,.037700001,.1664,.075829744,1,1,0,377
62631,.1868,,.084826052,3,0,1,
62632,.034200002,.1003,.013285233,2,0,0,
62633,,1,,2,0,0,
62634,.33579999,,.3651869,1,1,1,-10000
62635,.031199999,.02,.039439492,2,1,0,312
62636,.034299999,.021108544,.0070265438,3,0,0,
62637,.1961,.58279997,.40015993,2,1,0,1961
62638,,.96906912,.70981634,3,0,0,
62639,.084600002,.72889137,.054776654,3,0,0,
62640,.34869999,1,.24060754,3,0,0,
62641,.034699999,.040671419,.0090697221,1,0,0,
62642,.2104,,.18715361,2,0,1,
62643,.0427,.3698,.0078649819,3,0,0,
62644,.102,.68839997,.67137909,2,1,0,1020
62645,,,.38987279,3,0,0,
62646,.1124,.65868545,.88726735,1,1,0,1124
62647,.075300001,.065947652,.36282188,1,0,0,
62648,.3558,,,1,1,0,3558
62649,.079700001,.55943024,.032328229,2,0,0,
62650,.045400001,.06247364,.048860054,2,1,0,454
62651,.30199999,1,.77536839,3,1,1,-10000
62652,.30930001,1,.72309166,3,1,0,3093
62653,,1,,3,0,0,
62654,,,,2,0,1,
62655,.0473,.4931877,.21474101,2,1,0,473
62656,.2597,,.29621777,2,1,0,2597
62657,.091600001,,.12251621,2,1,0,916
62658,.3619,,.15003715,1,0,0,
62659,.036499999,.031559233,.02772605,1,0,0,
62660,.1741,.95264244,.79552251,1,1,0,1741
62661,.031199999,.34577665,.037379254,3,0,0,
62662,.31259999,.93229997,.063140571,3,0,0,
62663,.034499999,.40445581,.13171199,1,1,0,345
62664,.3486,,.19209659,1,0,0,
62665,.2054,,.39396304,1,1,0,2054
62666,.0557,.4931877,.019546947,3,0,1,
62667,.0385,.42749479,.13957989,3,1,1,-10000
62668,.059,.4931877,.13139784,1,1,0,590
62669,.1002,.85593462,.11478595,1,1,1,-10000
62670,.056200001,.044160299,.017772835,3,0,0,
62671,.20720001,1,.25360581,1,1,0,2072
62672,,,.180254,1,0,0,
62673,.1443,.92489696,.73007804,3,1,0,1443
62674,.051600002,,.033676621,3,0,0,
62675,.037300002,,.008735707,3,0,0,
62676,.33239999,.96903706,.1506775,2,0,0,
62677,.125,.98250002,.618949,2,1,0,1250
62678,.048700001,.069324635,.027087437,1,0,0,
62679,.069700003,.63349998,.069627456,2,1,0,697
62680,.14399999,1,.06629774,2,0,0,
62681,.153,.74036109,,3,1,0,1530
62682,.056699999,,.40370446,3,1,0,567
62683,.1495,1,.087621413,2,0,0,
62684,,,.93216866,1,0,0,
62685,.2411,1,.16610137,3,0,0,
62686,.16590001,.89389998,,3,1,0,1659.0001
62687,.056499999,1,.38802832,2,1,0,565
62688,.22679999,.96603715,1,2,1,1,-10000
62689,.23649999,.97157431,,2,1,0,2365
62690,.055199999,,.32203832,2,1,0,552
62691,.24609999,,,1,1,0,2461
62692,.041099999,.45532635,.012795458,2,0,0,
62693,.031300001,.0020999999,.036553361,1,0,0,
62694,.2789,,,2,1,0,2789
62695,.036800001,.028393598,.004949044,3,0,0,
62696,.1758,1,,3,1,0,1758
62697,.16590001,,.47354129,3,1,0,1659.0001
62698,.2131,,.17732631,1,0,0,
62699,.056499999,.040360272,.0084505547,3,0,0,
62700,.080200002,.71462953,.72592473,1,1,0,802
62701,.20209999,.94001782,.93662786,3,1,0,2020.9999
62702,.0319,.01799934,.16720091,3,0,0,
62703,.192,.9356029,,2,1,0,1920
62704,.171,,,2,1,1,-10000
62705,.036899999,.52201045,.0075438614,1,0,0,
62706,.20370001,,.52237976,1,1,0,2037
62707,.042800002,.068292126,.5343402,2,1,0,428.00003
62708,.0385,.4043,.024275459,1,0,0,
62709,.090899996,,.059103046,1,0,0,
62710,,1,,2,0,1,
62711,.1778,.91101658,,3,1,0,1778
62712,.0766,.62080598,.025791524,2,0,0,
62713,.039700001,.30000001,.17130557,1,1,0,397
62714,.1118,1,.2406286,3,1,0,1118
62715,.1286,,.8113147,2,1,0,1286
62716,.1719,,,1,1,0,1719
62717,.053100001,.56593776,.085239403,3,1,0,531
62718,.046300001,.44679999,.6844089,1,1,0,463
62719,.3522,,.1508785,2,0,0,
62720,.2439,,.97462124,1,1,0,2439
62721,.16580001,1,.39985165,3,1,1,-10000
62722,.1034,.79540002,,3,1,0,1034
62723,.0561,.064494237,.048315547,1,0,0,
62724,,1,,1,0,0,
62725,.0471,.7173,.020266084,2,0,0,
62726,.1219,.77188158,.20482875,1,1,0,1219
62727,.059900001,.023908643,.16185769,3,0,0,
62728,.116,,.18123704,1,1,0,1160
62729,.33410001,,,2,1,0,3341
62730,.1142,1,.81240743,3,1,0,1142
62731,.050500002,.7841,.32422051,3,1,0,505.00003
62732,.0392,.5707736,.34202051,1,1,0,392
62733,,,,2,0,0,
62734,.3053,,.14872068,1,0,0,
62735,.15970001,.93849999,.19062521,1,1,0,1597.0001
62736,,,,2,0,0,
62737,,,.10543814,1,0,1,
62738,.055,.7958504,,2,1,0,550
62739,.317,,.90527159,3,1,0,3170
62740,.0561,.55857754,.48240951,2,1,0,561
62741,.18709999,1,.2522943,2,1,1,-10000
62742,.22040001,1,.28853172,1,1,0,2204
62743,.185,,.38987279,3,1,1,-10000
62744,.19410001,,.34592921,1,1,0,1941.0001
62745,.042100001,.021977348,.016460575,2,0,0,
62746,.29960001,,,2,1,0,2996
62747,,,.32671341,1,0,0,
62748,.035500001,.018355345,.18250163,3,0,0,
62749,.035399999,.018566627,.0027736255,2,0,0,
62750,.2111,1,,2,1,0,2111
62751,.040899999,.058898699,.20594344,3,1,0,409
62752,.065800004,.55467558,.030875415,3,0,0,
62753,.3071,,,2,1,0,3071
62754,,,.51097298,3,0,1,
62755,.23800001,.96772861,.12571765,1,0,0,
62756,.035500001,.51684213,.010227535,1,0,0,
62757,.079599999,.8769747,,3,1,0,796
62758,.062199999,,.058651179,1,0,0,
62759,.1115,,.068021953,2,0,0,
62760,.20200001,,.47697175,1,1,0,2020.0001
62761,.184,.96454108,.33781004,3,1,0,1840
62762,.14560001,.89988863,.25359681,2,1,0,1456
62763,.073600002,.70122826,.030241014,1,0,0,
62764,.27360001,.97857511,.23608387,1,0,1,
62765,.039799999,.31799999,.0095142834,3,0,0,
62766,.1266,,.50033981,2,1,0,1266
62767,.2164,,.55252922,3,1,0,2164
62768,.1124,.78508842,.75362402,2,1,0,1124
62769,.21349999,,.30755776,2,1,1,-10000
62770,.18000001,1,,1,1,0,1800.0001
62771,.3107,,,3,1,1,-10000
62772,.15440001,,.93216866,2,1,0,1544
62773,.1172,.81313682,,1,1,0,1172
62774,.094800003,.75569999,.265185,1,1,0,948
62775,.0526,.4332,.010373632,3,0,0,
62776,.1515,.69020188,.088777415,3,0,0,
62777,.27149999,1,,2,1,0,2715
62778,.3294,,.24527466,3,0,1,
62779,.2274,,.075258754,3,0,0,
62780,.067500003,,.077078104,3,0,0,
62781,.27970001,,,3,1,0,2797
62782,.2263,.95281458,,1,1,1,-10000
62783,.17730001,.99087882,,2,1,0,1773.0001
62784,.031199999,.02,.036823347,1,0,0,
62785,,,,3,0,1,
62786,.1882,,,3,1,0,1882
62787,.1027,,.12207337,1,1,0,1027
62788,.040899999,.47019461,.0077393078,3,0,0,
62789,.3161,.99087882,,2,1,0,3161
62790,.2062,1,.42522925,2,1,0,2062
62791,.2025,,.12069862,1,0,0,
62792,.164,.57069999,.043931477,1,0,0,
62793,.048099998,.031844605,.040964089,1,0,0,
62794,.22570001,,.231079,1,1,0,2257
62795,.038899999,.45327559,.11277901,2,1,0,389
62796,.035,,.10157736,1,1,0,350
62797,.073600002,,.028117539,2,0,0,
62798,.049600001,.54147041,.016850902,1,0,0,
62799,.26809999,.94179857,1,1,1,0,2681
62800,.061500002,.38550001,.016521139,1,0,0,
62801,.29300001,,.26339614,1,0,0,
62802,.082400002,,.29468679,1,1,0,824
62803,.1198,.88359427,,2,1,0,1198
62804,.086800002,.95127356,.14862813,3,1,0,868
62805,.1498,.75172353,.13187131,3,0,0,
62806,.031300001,.0012000001,.000049945735,3,0,0,
62807,.078699999,,.91742092,2,1,0,787
62808,.1734,.86904776,.17629664,3,0,0,
62809,.070699997,.8951987,.059665982,3,0,0,
62810,.098999999,.72889137,.12197268,3,1,0,990
62811,.090999998,.62379575,.019285047,2,0,0,
62812,.2563,.72219998,1,1,1,0,2563
62813,.27000001,1,,3,1,0,2700
62814,.031500001,.0104,.036553361,1,0,0,
62815,.1078,.65868545,.28728062,2,1,0,1078
62816,.1084,.75172353,.69651675,2,1,0,1084
62817,.1419,.9356029,,2,1,0,1419
62818,.33950001,,.17836139,1,0,0,
62819,.060400002,.8136,.031031482,2,0,0,
62820,.048700001,.52303696,.35250592,3,1,0,487
62821,.2216,.96730447,.10833319,2,0,0,
62822,.031199999,.02,.00036164786,1,0,0,
62823,.042100001,.031555921,.19403696,3,0,0,
62824,.031199999,.02,.036553361,3,0,0,
62825,.22050001,1,.12023365,1,0,0,
62826,.058400001,.78489411,,3,1,0,584
62827,.037900001,,.0070289667,3,0,0,
62828,.087099999,,.036595367,1,0,0,
62829,.037999999,.022754259,.025622549,3,0,0,
62830,.054499999,.8186,1,1,1,0,545
62831,.2357,1,.0925477,3,0,0,
62832,.0634,,,3,1,0,634
62833,.2474,.95281458,,1,1,0,2474
62834,.2111,,,3,1,1,-10000
62835,.0779,.8506,.13675043,2,1,0,779
62836,.069300003,.53139603,.57177275,2,1,0,693.00006
62837,.031800002,.0102,.00017599099,3,0,0,
62838,.041999999,.44757602,.16400592,1,1,0,420
62839,.087200001,.66000003,.048069213,3,0,1,
62840,.056499999,.55190003,.018172292,3,0,0,
62841,.071999997,.63189507,.027880419,3,0,0,
62842,.060800001,.99959999,.88984227,1,1,0,608
62843,.031199999,.02,.036823347,3,0,0,
62844,.034299999,.47604176,.00420208,3,0,0,
62845,.101,1,.17454913,3,1,0,1010.0001
62846,.1277,1,.19359443,2,1,1,-10000
62847,.0361,.39470604,.38320646,3,1,0,361
62848,.045200001,.4562,.24570209,1,1,1,-10000
62849,.2185,.92737889,.72592473,1,1,0,2185
62850,.34240001,1,.25448957,3,0,1,
62851,.031800002,.34741238,.0076886537,3,0,0,
62852,.061700001,.067694128,.45867142,2,1,0,617
62853,.036800001,.42560676,.035481472,2,1,0,368
62854,.047600001,.51821983,.025592918,3,0,0,
62855,.033100002,.067430466,.0024458992,2,0,0,
62856,.0537,.4931877,.019546947,1,0,0,
62857,.32429999,,,2,1,1,-10000
62858,.1981,,.057887964,1,0,0,
62859,.37009999,,.30292192,3,0,0,
62860,.2131,.76099998,,2,1,1,-10000
62861,.0337,.043900002,.00033639249,1,0,0,
62862,.048099998,.53200001,.62425363,3,1,0,480.99997
62863,.36759999,,.17813861,2,0,0,
62864,.092299998,.61968935,.59466696,3,1,0,923
62865,.15189999,.92000002,.13881747,2,1,0,1518.9999
62866,.035100002,.0713,.00086892518,1,0,0,
62867,.16429999,1,.081827782,3,0,0,
62868,.2076,1,.8428607,1,1,0,2076
62869,.075800002,.95709997,.90731978,1,1,0,758
62870,.3468,1,,2,1,0,3468
62871,.1674,,.045048572,2,0,0,
62872,.059799999,.67913604,.20783807,1,1,0,598
62873,.0407,.45609066,.033923917,3,0,0,
62874,.3486,1,1,3,1,0,3486
62875,.25470001,,,2,1,0,2547
62876,.338,1,.22351198,2,0,0,
62877,.0559,,.69961077,2,1,0,559
62878,,,.13787705,1,0,0,
62879,.078699999,1,.65138227,1,1,0,787
62880,.2349,.97157431,,1,1,0,2349
62881,.058899999,,.023563208,2,0,0,
62882,.038600001,.020789418,.17290273,3,0,0,
62883,.1017,1,,1,1,0,1017
62884,.097800002,.72889137,,2,1,0,978
62885,.043699998,.025480695,.041597828,1,0,0,
62886,.112,.89988863,.84832364,2,1,0,1120
62887,.30270001,.96212542,,1,1,0,3027.0002
62888,.2561,,.13366425,2,0,0,
62889,.037900001,.54901588,.40082365,1,1,0,379
62890,.051100001,.052256055,.027482197,3,0,0,
62891,.031199999,.02,.00027516566,3,0,0,
62892,.0449,.58951211,.36967242,3,1,0,449
62893,.1706,,.27232563,3,1,1,-10000
62894,.1074,.51410002,.28924397,3,1,0,1074
62895,.2279,,,2,1,1,-10000
62896,.0363,.50676131,.0020040369,2,0,0,
62897,.0605,,.020826042,1,0,0,
62898,.0374,.45327559,.21298231,3,1,0,374
62899,.37270001,.73150003,,3,1,0,3727
62900,.059,.53139603,.020983148,1,0,0,
62901,.0592,,.021912737,3,0,0,
62902,.0955,.60080206,.01966455,2,0,0,
62903,.25040001,1,.16022645,3,0,0,
62904,.30919999,,,2,1,0,3092
62905,.044199999,.020780437,.047725018,2,0,0,
62906,.23810001,.98199058,,2,1,0,2381
62907,.090599999,.89492691,.63059688,1,1,0,906
62908,.1516,.73660445,.59140784,2,1,0,1516
62909,.1833,.94349998,.93216866,1,1,1,-10000
62910,.039799999,.028209131,.20025584,2,1,0,398
62911,.1183,.834795,,2,1,1,-10000
62912,.035799999,.032698151,.17639166,1,0,0,
62913,.061299998,.6314168,.20527393,3,1,0,613
62914,.1305,1,,3,1,0,1305
62915,.185,.89988863,.13796605,3,0,0,
62916,.1927,.9514842,,1,1,1,-10000
62917,.0911,,.4603681,3,1,0,911
62918,.122,.9356029,,3,1,0,1220
62919,.0484,.060130686,.016868532,1,0,0,
62920,.25319999,1,.62880909,3,1,0,2532
62921,.031300001,.0035999999,.00024213699,2,0,0,
62922,.33000001,.97061872,,2,1,1,-10000
62923,.059500001,.61650002,.021110564,1,0,0,
62924,,,.5117901,2,0,0,
62925,.055500001,.037622564,.030625798,1,0,0,
62926,.068000004,.76279998,.6209867,3,1,0,680.00006
62927,.1495,.85505903,.13418601,2,1,0,1495
62928,.1673,.99720001,.10585504,3,0,0,
62929,.069799997,,.060772251,3,0,0,
62930,.2394,1,.97462124,3,1,0,2394
62931,.2358,,.59299374,3,1,0,2358
62932,.22319999,,.12448682,2,0,0,
62933,.064599998,.62362027,.033319473,1,0,0,
62934,.1767,.84587777,.074017935,2,0,0,
62935,.3418,,,3,1,0,3418
62936,.0722,,,3,1,0,722
62937,.29260001,.95842922,.6257422,3,1,0,2926
62938,.046799999,.51780188,.33072206,2,1,0,468
62939,.2186,1,,3,1,0,2186
62940,.1471,.82408452,.0479265,1,0,0,
62941,.33360001,,,3,1,0,3336.0002
62942,.057100002,.4931877,.2703079,3,1,0,571
62943,.081,.90979999,,2,1,0,810
62944,.0396,.053438544,.026582427,1,0,0,
62945,.094599999,1,.75362402,2,1,0,946
62946,.26640001,,,1,1,0,2664
62947,.3308,,,1,1,0,3308
62948,.1303,.69020188,.026202984,1,0,0,
62949,.091799997,.060775161,.071254231,2,0,0,
62950,,,.33922461,3,0,0,
62951,.070699997,,.045771401,3,0,0,
62952,.031199999,.02,.037379254,2,1,0,312
62953,.12899999,.82300001,.090957217,2,0,0,
62954,.092799999,.9138,.073272459,3,0,0,
62955,.2227,.96603715,.16641586,3,0,0,
62956,,1,.38472259,1,0,0,
62957,.076399997,.04515209,.81887823,1,0,0,
62958,.1971,,,1,1,0,1971
62959,.097199999,,.052504931,3,0,0,
62960,.032600001,.38314125,.00075496087,2,0,0,
62961,.0911,.72889137,.24330644,2,1,0,911
62962,.1903,,.56397682,2,1,0,1903
62963,.1032,.65868545,.066033661,1,0,0,
62964,.032299999,.27990001,.008059646,2,0,0,
62965,.29949999,,.09687569,1,0,1,
62966,.087099999,,.11006511,3,1,0,871
62967,.032400001,.0273,.036761288,1,0,0,
62968,.2105,.62730002,.045207415,1,0,0,
62969,.1496,1,.25943935,1,1,0,1496
62970,.033599999,.38796732,.13957989,2,1,0,336
62971,.35839999,,,3,1,0,3583.9998
62972,.056499999,.48500001,.2920754,1,1,0,565
62973,.038800001,.73199999,.35274106,2,1,0,388
62974,.1002,.92540002,.11815873,2,1,0,1002
62975,,,,3,0,0,
62976,,1,.30038491,2,0,0,
62977,.18709999,,.14709385,3,0,0,
62978,.094800003,,.090460166,3,0,0,
62979,.3026,,.16622099,2,0,0,
62980,.067900002,.61795461,.067875825,2,1,0,679
62981,.0517,.034259155,.22654669,1,0,0,
62982,.1561,.73993874,.020971725,3,0,0,
62983,.076899998,.88510001,.1173477,2,1,0,769
